Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
04/27/2022,04023,17,Santa Cruz County,AZ,97.7,73538,95,73526,95,66623,95,53044,95,11029,95,52969,95,52969,95,11358,95,49642,95,41611,95,9458,95,19985,37.7,,,19971,40.2,18119,43.5,10978,57,6035,63.8,,,,,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,14,15,15,14,6,7,7,6,46498,43279,9156,38439,34123,8591,,,,,,,,
04/27/2022,04007,17,Gila County,AZ,97.7,37270,69,37263,72.8,35984,76.8,33936,78.3,13147,82.8,32058,59.3,32056,62.6,2626,33.5,31178,66.5,29430,67.9,11692,73.7,14974,46.7,,,14971,48,14564,49.5,10839,55.8,7246,62,,,,,D,14,14,14,15,15,15,Non-metro,6,6,6,7,7,7,15,15,15,14,7,7,7,6,54018,51197,7833,46872,43364,15869,,,,,,,,
04/27/2022,04025,17,Yavapai County,AZ,97.7,133931,57,133912,59.4,132218,62.6,127999,64.8,63177,82.7,109988,46.8,109983,48.8,4775,17.1,108648,51.5,105208,53.2,53781,70.4,48155,43.8,,,48147,44.3,47602,45.2,40938,51.2,29937,55.7,,,,,C,9,9,9,10,10,11,Metro,1,1,1,2,2,3,11,11,11,10,3,3,3,2,235099,225558,27934,211088,197624,76438,,,,,,,,
04/27/2022,04015,17,Mohave County,AZ,97.7,107809,50.8,107804,53.1,106679,56.3,103494,58.5,49882,75.7,88417,41.7,88416,43.5,3213,12.3,87634,46.3,85203,48.2,41771,63.4,35883,40.6,,,35879,40.9,35532,41.7,30973,47.7,22192,53.1,,,,,D,13,13,13,13,13,14,Metro,1,1,1,1,1,2,15,15,15,14,3,3,3,2,212181,203031,26209,189385,176822,65910,,,,,,,,
04/27/2022,04027,17,Yuma County,AZ,97.7,190954,89.3,190861,95,179727,95,162364,95,40439,95,150392,70.3,150375,75.7,21581,56.1,142233,80,128794,80.4,31879,77.2,57704,38.4,,,57667,40.5,55116,42.8,34895,55.5,19309,60.6,,,,,D,15,15,16,16,16,15,Metro,3,3,4,4,4,3,14,15,15,14,2,3,3,2,213787,198675,38457,177868,160218,41302,,,,,,,,
04/27/2022,04021,17,Pinal County,AZ,97.7,289385,62.5,289351,66.1,279648,70.6,260398,72.2,85311,88.3,249810,54,249802,57.1,23644,30.7,242117,61.1,226158,62.7,74180,76.8,95941,38.4,,,95910,39.6,93399,41.3,67338,51.8,41653,56.2,,,,,D,14,14,14,14,14,15,Metro,2,2,2,2,2,3,14,14,15,14,2,2,3,2,462789,437450,77025,396110,360425,96566,,,,,,,,
04/26/2022,04015,17,Mohave County,AZ,97.7,107771,50.8,107766,53.1,106641,56.3,103456,58.5,49864,75.7,88388,41.7,88387,43.5,3213,12.3,87605,46.3,85174,48.2,41758,63.4,35868,40.6,,,35864,40.9,35517,41.7,30963,47.7,22186,53.1,,,,,D,13,13,13,13,13,14,Metro,1,1,1,1,1,2,15,15,15,14,3,3,3,2,212181,203031,26209,189385,176822,65910,,,,,,,,
04/26/2022,UNK,17,Unknown County,AZ,97.7,135593,,135539,,131416,,126145,,32462,,102406,,102391,,5363,,99781,,97028,,23596,,40112,39.2,,,40102,40.2,39792,41,31197,63.3,23449,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/26/2022,04005,17,Coconino County,AZ,97.7,130240,90.8,130228,95,124603,95,113808,95,24998,95,110370,76.9,110367,81.2,12966,61.3,106656,85.6,97401,84.9,21970,95,50407,45.7,,,50378,47.2,47984,49.3,27556,60.7,14528,66.1,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,11,11,11,11,3,3,3,3,143476,135887,21161,124554,114726,18662,,,,,,,,
04/26/2022,04021,17,Pinal County,AZ,97.7,289300,62.5,289266,66.1,279566,70.6,260320,72.2,85282,88.3,249733,54,249725,57.1,23624,30.7,242048,61.1,226101,62.7,74168,76.8,95841,38.4,,,95810,39.6,93299,41.3,67292,51.7,41626,56.1,,,,,D,14,14,14,14,14,15,Metro,2,2,2,2,2,3,14,14,15,14,2,2,3,2,462789,437450,77025,396110,360425,96566,,,,,,,,
04/26/2022,04012,17,La Paz County,AZ,97.7,12748,60.4,12746,63.3,12412,66,11574,65.8,5748,68.5,10232,48.5,10232,50.8,913,36,9975,53,9319,52.9,4785,57,3098,30.3,,,3096,31,3031,32.5,2576,37.1,1886,39.4,,,,,D,13,14,14,14,14,14,Non-metro,5,6,6,6,6,6,14,14,14,13,6,6,6,5,21108,20138,2536,18808,17602,8392,,,,,,,,
04/26/2022,04011,17,Greenlee County,AZ,97.7,4684,49.3,4684,53.6,4514,58.2,4237,61.1,991,76.4,4190,44.1,4190,47.9,358,19.7,4053,52.3,3832,55.3,940,72.5,1910,45.6,,,1909,47.1,1870,48.8,1212,61.3,654,69.6,,,,,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,11,11,11,11,7,7,7,7,9498,8743,1814,7754,6929,1297,,,,,,,,
04/26/2022,04023,17,Santa Cruz County,AZ,97.7,73534,95,73522,95,66619,95,53040,95,11028,95,52956,95,52956,95,11355,95,49632,95,41601,95,9455,95,19961,37.7,,,19947,40.2,18096,43.5,10963,57,6028,63.8,,,,,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,14,15,15,14,6,7,7,6,46498,43279,9156,38439,34123,8591,,,,,,,,
04/26/2022,04001,17,Apache County,AZ,97.7,88662,95,88643,95,80882,95,69603,95,15235,95,74150,95,74147,95,16216,95,67909,95,57931,95,13207,95,35213,47.5,,,35195,51.8,32177,55.5,18881,65.6,9358,70.9,,,,,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,15,16,16,15,7,8,8,7,71887,67054,14592,59355,52462,11334,,,,,,,,
04/26/2022,04017,17,Navajo County,AZ,97.7,102460,92.4,102438,95,95131,95,82868,95,23018,95,86117,77.6,86117,83.2,15927,73.5,80814,88,70190,85.8,19940,95,39323,45.7,,,39310,48.6,36411,51.9,23210,60.4,12919,64.8,,,,,D,15,16,16,16,16,16,Non-metro,7,8,8,8,8,8,15,15,16,14,7,7,8,6,110924,103477,21673,91873,81804,20829,,,,,,,,
04/26/2022,04013,17,Maricopa County,AZ,97.7,3010783,67.1,3010420,71.5,2893293,76.2,2671629,77.8,674390,95,2573742,57.4,2573708,61.1,273786,35.3,2485123,65.4,2299922,67,589561,84.7,1049752,40.8,,,1049289,42.2,1010119,43.9,642085,54.8,357948,60.7,,,,,C,10,10,10,11,11,12,Metro,2,2,2,3,3,4,11,11,11,10,3,3,3,2,4485414,4209295,776319,3798091,3432976,696331,,,,,,,,
04/26/2022,04019,17,Pima County,AZ,97.7,861637,82.3,861242,87,819240,90.4,755969,90.9,226887,95,724141,69.1,723918,73.1,78662,49.7,694908,76.7,645256,77.6,201349,94.7,332816,46,,,332617,47.9,319590,49.5,213837,60.7,132892,66,,,,,D,15,15,15,15,15,16,Metro,3,3,3,3,3,4,15,15,15,15,3,3,3,3,1047279,990261,158289,905833,831972,212554,,,,,,,,
04/26/2022,04007,17,Gila County,AZ,97.7,37268,69,37261,72.8,35982,76.8,33934,78.3,13147,82.8,32053,59.3,32051,62.6,2625,33.5,31173,66.5,29426,67.9,11690,73.7,14969,46.7,,,14966,48,14560,49.5,10836,55.8,7244,62,,,,,D,14,14,14,15,15,15,Non-metro,6,6,6,7,7,7,15,15,15,14,7,7,7,6,54018,51197,7833,46872,43364,15869,,,,,,,,
04/26/2022,04009,17,Graham County,AZ,97.7,28437,73.2,28434,78.7,27015,84.6,24719,86.8,5809,95,24835,63.9,24834,68.8,2888,37.8,23870,74.7,21946,77,5418,95,10637,42.8,,,10633,44.5,10286,46.9,6135,56.5,3386,62.5,,,,,D,14,15,14,15,15,16,Non-metro,6,7,6,7,7,8,15,15,15,14,7,7,7,6,38837,36119,7634,31936,28485,5440,,,,,,,,
04/26/2022,04003,17,Cochise County,AZ,97.7,101199,80.4,101184,85.2,96011,88.8,87085,88,26771,91.9,81936,65.1,81932,69,9407,47.5,78494,72.6,72525,73.3,23226,79.8,31355,38.3,,,31334,39.9,30311,41.8,22239,55.3,14339,61.7,,,,,D,15,15,15,15,15,15,Metro,3,3,3,3,3,3,14,14,15,14,2,2,3,2,125922,118765,19816,108094,98949,29118,,,,,,,,
04/26/2022,04025,17,Yavapai County,AZ,97.7,133906,57,133887,59.4,132194,62.6,127977,64.8,63164,82.6,109968,46.8,109963,48.8,4771,17.1,108631,51.5,105192,53.2,53770,70.3,48127,43.8,,,48119,44.3,47574,45.2,40915,51.2,29919,55.6,,,,,C,9,9,9,10,10,11,Metro,1,1,1,2,2,3,11,11,11,10,3,3,3,2,235099,225558,27934,211088,197624,76438,,,,,,,,
04/26/2022,04027,17,Yuma County,AZ,97.7,190918,89.3,190825,95,179699,95,162336,95,40430,95,150350,70.3,150333,75.7,21566,56.1,142199,79.9,128767,80.4,31867,77.2,57656,38.3,,,57619,40.5,55073,42.8,34870,55.5,19297,60.6,,,,,D,15,15,16,15,16,15,Metro,3,3,4,3,4,3,14,15,15,14,2,3,3,2,213787,198675,38457,177868,160218,41302,,,,,,,,
04/25/2022,04015,17,Mohave County,AZ,97.7,107756,50.8,107751,53.1,106626,56.3,103443,58.5,49853,75.6,88379,41.7,88378,43.5,3213,12.3,87596,46.3,85165,48.2,41753,63.3,35856,40.6,,,35852,40.9,35505,41.7,30952,47.7,22177,53.1,,,,,D,13,13,13,13,13,14,Metro,1,1,1,1,1,2,15,15,15,14,3,3,3,2,212181,203031,26209,189385,176822,65910,,,,,,,,
04/25/2022,04011,17,Greenlee County,AZ,97.7,4684,49.3,4684,53.6,4514,58.2,4237,61.1,991,76.4,4190,44.1,4190,47.9,358,19.7,4053,52.3,3832,55.3,940,72.5,1910,45.6,,,1909,47.1,1870,48.8,1212,61.3,654,69.6,,,,,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,11,11,11,11,7,7,7,7,9498,8743,1814,7754,6929,1297,,,,,,,,
04/25/2022,04013,17,Maricopa County,AZ,97.7,3010480,67.1,3010117,71.5,2893031,76.2,2671388,77.8,674317,95,2573443,57.4,2573409,61.1,273717,35.3,2484869,65.4,2299692,67,589496,84.7,1049213,40.8,,,1048752,42.2,1009626,43.9,641738,54.8,357764,60.7,,,,,C,10,10,10,11,11,12,Metro,2,2,2,3,3,4,11,11,11,10,3,3,3,2,4485414,4209295,776319,3798091,3432976,696331,,,,,,,,
04/25/2022,04007,17,Gila County,AZ,97.7,37267,69,37260,72.8,35981,76.8,33933,78.3,13146,82.8,32051,59.3,32049,62.6,2625,33.5,31171,66.5,29424,67.9,11689,73.7,14967,46.7,,,14964,48,14558,49.5,10834,55.7,7242,62,,,,,D,14,14,14,15,15,15,Non-metro,6,6,6,7,7,7,15,15,15,14,7,7,7,6,54018,51197,7833,46872,43364,15869,,,,,,,,
04/25/2022,04003,17,Cochise County,AZ,97.7,101185,80.4,101170,85.2,95997,88.8,87071,88,26761,91.9,81934,65.1,81930,69,9407,47.5,78492,72.6,72523,73.3,23224,79.8,31351,38.3,,,31330,39.9,30307,41.8,22236,55.3,14337,61.7,,,,,D,15,15,15,15,15,15,Metro,3,3,3,3,3,3,14,14,15,14,2,2,3,2,125922,118765,19816,108094,98949,29118,,,,,,,,
04/25/2022,UNK,17,Unknown County,AZ,97.7,135345,,135291,,131169,,125899,,32445,,102386,,102371,,5362,,99762,,97009,,23587,,40099,39.2,,,40089,40.2,39779,41,31191,63.3,23443,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/25/2022,04001,17,Apache County,AZ,97.7,88659,95,88640,95,80879,95,69600,95,15235,95,74146,95,74143,95,16216,95,67905,95,57927,95,13205,95,35213,47.5,,,35195,51.8,32177,55.5,18881,65.6,9358,70.9,,,,,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,15,16,16,15,7,8,8,7,71887,67054,14592,59355,52462,11334,,,,,,,,
04/25/2022,04012,17,La Paz County,AZ,97.7,12747,60.4,12745,63.3,12411,66,11573,65.7,5747,68.5,10232,48.5,10232,50.8,913,36,9975,53,9319,52.9,4785,57,3098,30.3,,,3096,31,3031,32.5,2576,37.1,1886,39.4,,,,,D,13,14,14,14,14,14,Non-metro,5,6,6,6,6,6,14,14,14,13,6,6,6,5,21108,20138,2536,18808,17602,8392,,,,,,,,
04/25/2022,04009,17,Graham County,AZ,97.7,28437,73.2,28434,78.7,27015,84.6,24719,86.8,5809,95,24834,63.9,24833,68.8,2888,37.8,23869,74.7,21945,77,5417,95,10637,42.8,,,10633,44.5,10286,46.9,6135,56.5,3386,62.5,,,,,D,14,15,14,15,15,16,Non-metro,6,7,6,7,7,8,15,15,15,14,7,7,7,6,38837,36119,7634,31936,28485,5440,,,,,,,,
04/25/2022,04019,17,Pima County,AZ,97.7,861472,82.3,861077,87,819104,90.4,755846,90.8,226836,95,724048,69.1,723825,73.1,78626,49.7,694837,76.7,645199,77.6,201315,94.7,332674,45.9,,,332475,47.8,319461,49.5,213741,60.7,132836,66,,,,,D,15,15,15,15,15,16,Metro,3,3,3,3,3,4,15,15,15,15,3,3,3,3,1047279,990261,158289,905833,831972,212554,,,,,,,,
04/25/2022,04021,17,Pinal County,AZ,97.7,289282,62.5,289248,66.1,279550,70.6,260310,72.2,85280,88.3,249705,54,249697,57.1,23622,30.7,242021,61.1,226075,62.7,74160,76.8,95790,38.4,,,95759,39.6,93252,41.2,67260,51.7,41606,56.1,,,,,D,14,14,14,14,14,15,Metro,2,2,2,2,2,3,14,14,15,14,2,2,3,2,462789,437450,77025,396110,360425,96566,,,,,,,,
04/25/2022,04025,17,Yavapai County,AZ,97.7,133899,57,133880,59.4,132187,62.6,127970,64.8,63159,82.6,109964,46.8,109959,48.7,4771,17.1,108627,51.5,105188,53.2,53767,70.3,48118,43.8,,,48110,44.3,47565,45.2,40906,51.2,29911,55.6,,,,,C,9,9,9,10,10,11,Metro,1,1,1,2,2,3,11,11,11,10,3,3,3,2,235099,225558,27934,211088,197624,76438,,,,,,,,
04/25/2022,04005,17,Coconino County,AZ,97.7,130239,90.8,130227,95,124602,95,113807,95,24997,95,110367,76.9,110364,81.2,12966,61.3,106653,85.6,97398,84.9,21970,95,50405,45.7,,,50376,47.2,47982,49.3,27555,60.7,14527,66.1,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,11,11,11,11,3,3,3,3,143476,135887,21161,124554,114726,18662,,,,,,,,
04/25/2022,04023,17,Santa Cruz County,AZ,97.7,73520,95,73508,95,66610,95,53031,95,11027,95,52954,95,52954,95,11353,95,49632,95,41601,95,9455,95,19957,37.7,,,19943,40.2,18092,43.5,10961,57,6027,63.7,,,,,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,14,15,15,14,6,7,7,6,46498,43279,9156,38439,34123,8591,,,,,,,,
04/25/2022,04027,17,Yuma County,AZ,97.7,190756,89.2,190663,95,179538,95,162176,95,40423,95,150334,70.3,150317,75.7,21561,56.1,142186,79.9,128756,80.4,31864,77.1,57637,38.3,,,57600,40.5,55056,42.8,34860,55.4,19290,60.5,,,,,D,15,15,16,15,16,15,Metro,3,3,4,3,4,3,14,15,15,14,2,3,3,2,213787,198675,38457,177868,160218,41302,,,,,,,,
04/25/2022,04017,17,Navajo County,AZ,97.7,102457,92.4,102435,95,95128,95,82865,95,23018,95,86116,77.6,86116,83.2,15927,73.5,80813,88,70189,85.8,19939,95,39317,45.7,,,39304,48.6,36406,51.9,23208,60.4,12917,64.8,,,,,D,15,16,16,16,16,16,Non-metro,7,8,8,8,8,8,15,15,16,14,7,7,8,6,110924,103477,21673,91873,81804,20829,,,,,,,,
04/24/2022,04009,17,Graham County,AZ,97.7,28436,73.2,28433,78.7,27014,84.6,24718,86.8,5809,95,24831,63.9,24830,68.7,2887,37.8,23866,74.7,21943,77,5417,95,10628,42.8,,,10624,44.5,10277,46.8,6129,56.4,3382,62.4,,,,,D,14,15,14,15,15,16,Non-metro,6,7,6,7,7,8,15,15,15,14,7,7,7,6,38837,36119,7634,31936,28485,5440,,,,,,,,
04/24/2022,UNK,17,Unknown County,AZ,97.7,135285,,135231,,131114,,125853,,32432,,102365,,102350,,5356,,99743,,96994,,23579,,40085,39.2,,,40075,40.2,39766,41,31182,63.3,23437,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/24/2022,04001,17,Apache County,AZ,97.7,88657,95,88638,95,80877,95,69598,95,15234,95,74137,95,74134,95,16214,95,67897,95,57920,95,13200,95,35200,47.5,,,35182,51.8,32164,55.5,18871,65.6,9355,70.9,,,,,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,15,16,16,15,7,8,8,7,71887,67054,14592,59355,52462,11334,,,,,,,,
04/24/2022,04025,17,Yavapai County,AZ,97.7,133884,56.9,133865,59.3,132173,62.6,127957,64.7,63151,82.6,109942,46.8,109937,48.7,4769,17.1,108607,51.5,105168,53.2,53754,70.3,48073,43.7,,,48065,44.3,47520,45.2,40864,51.1,29879,55.6,,,,,C,9,9,9,10,10,11,Metro,1,1,1,2,2,3,11,11,11,10,3,3,3,2,235099,225558,27934,211088,197624,76438,,,,,,,,
04/24/2022,04019,17,Pima County,AZ,97.7,861275,82.2,860880,86.9,818940,90.4,755699,90.8,226782,95,723950,69.1,723727,73.1,78591,49.7,694762,76.7,645136,77.5,201288,94.7,332428,45.9,,,332229,47.8,319225,49.5,213568,60.7,132738,65.9,,,,,D,15,15,15,15,15,16,Metro,3,3,3,3,3,4,15,15,15,15,3,3,3,3,1047279,990261,158289,905833,831972,212554,,,,,,,,
04/24/2022,04015,17,Mohave County,AZ,97.7,107748,50.8,107743,53.1,106619,56.3,103437,58.5,49851,75.6,88367,41.6,88366,43.5,3213,12.3,87584,46.2,85153,48.2,41746,63.3,35834,40.6,,,35830,40.9,35483,41.7,30932,47.6,22166,53.1,,,,,D,13,13,13,13,13,14,Metro,1,1,1,1,1,2,15,15,15,14,3,3,3,2,212181,203031,26209,189385,176822,65910,,,,,,,,
04/24/2022,04027,17,Yuma County,AZ,97.7,190597,89.2,190504,95,179384,95,162026,95,40419,95,150318,70.3,150301,75.7,21554,56,142172,79.9,128747,80.4,31861,77.1,57607,38.3,,,57570,40.5,55030,42.7,34845,55.4,19281,60.5,,,,,D,15,15,16,15,16,15,Metro,3,3,4,3,4,3,14,15,15,14,2,3,3,2,213787,198675,38457,177868,160218,41302,,,,,,,,
04/24/2022,04012,17,La Paz County,AZ,97.7,12745,60.4,12743,63.3,12409,66,11573,65.7,5747,68.5,10232,48.5,10232,50.8,913,36,9975,53,9319,52.9,4785,57,3095,30.2,,,3093,31,3028,32.5,2573,37,1885,39.4,,,,,D,13,14,14,14,14,14,Non-metro,5,6,6,6,6,6,14,14,14,13,6,6,6,5,21108,20138,2536,18808,17602,8392,,,,,,,,
04/24/2022,04007,17,Gila County,AZ,97.7,37266,69,37259,72.8,35980,76.8,33932,78.2,13146,82.8,32049,59.3,32047,62.6,2625,33.5,31169,66.5,29422,67.8,11689,73.7,14962,46.7,,,14959,48,14553,49.5,10831,55.7,7239,61.9,,,,,D,14,14,14,15,15,15,Non-metro,6,6,6,7,7,7,15,15,15,14,7,7,7,6,54018,51197,7833,46872,43364,15869,,,,,,,,
04/24/2022,04017,17,Navajo County,AZ,97.7,102418,92.3,102396,95,95095,95,82832,95,23015,95,86108,77.6,86108,83.2,15924,73.5,80808,88,70184,85.8,19937,95,39306,45.6,,,39293,48.6,36396,51.9,23202,60.3,12914,64.8,,,,,D,15,16,16,16,16,16,Non-metro,7,8,8,8,8,8,15,15,16,14,7,7,8,6,110924,103477,21673,91873,81804,20829,,,,,,,,
04/24/2022,04011,17,Greenlee County,AZ,97.7,4684,49.3,4684,53.6,4514,58.2,4237,61.1,991,76.4,4190,44.1,4190,47.9,358,19.7,4053,52.3,3832,55.3,940,72.5,1910,45.6,,,1909,47.1,1870,48.8,1212,61.3,654,69.6,,,,,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,11,11,11,11,7,7,7,7,9498,8743,1814,7754,6929,1297,,,,,,,,
04/24/2022,04005,17,Coconino County,AZ,97.7,130219,90.8,130207,95,124593,95,113800,95,24996,95,110349,76.9,110346,81.2,12959,61.2,106642,85.6,97387,84.9,21968,95,50379,45.7,,,50350,47.2,47960,49.2,27538,60.6,14514,66.1,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,11,11,11,11,3,3,3,3,143476,135887,21161,124554,114726,18662,,,,,,,,
04/24/2022,04023,17,Santa Cruz County,AZ,97.7,73499,95,73488,95,66595,95,53017,95,11025,95,52944,95,52944,95,11346,95,49628,95,41598,95,9453,95,19947,37.7,,,19933,40.2,18082,43.5,10955,56.9,6021,63.7,,,,,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,14,15,15,14,6,7,7,6,46498,43279,9156,38439,34123,8591,,,,,,,,
04/24/2022,04003,17,Cochise County,AZ,97.7,101167,80.3,101152,85.2,95979,88.8,87053,88,26754,91.9,81924,65.1,81920,69,9405,47.5,78483,72.6,72515,73.3,23222,79.8,31339,38.3,,,31318,39.9,30295,41.8,22226,55.3,14333,61.7,,,,,D,15,15,15,15,15,15,Metro,3,3,3,3,3,3,14,14,15,14,2,2,3,2,125922,118765,19816,108094,98949,29118,,,,,,,,
04/24/2022,04021,17,Pinal County,AZ,97.7,289226,62.5,289192,66.1,279495,70.6,260261,72.2,85265,88.3,249645,53.9,249637,57.1,23600,30.6,241975,61.1,226037,62.7,74144,76.8,95705,38.3,,,95674,39.5,93168,41.2,67202,51.7,41573,56.1,,,,,D,14,14,14,14,14,15,Metro,2,2,2,2,2,3,14,14,15,14,2,2,3,2,462789,437450,77025,396110,360425,96566,,,,,,,,
04/24/2022,04013,17,Maricopa County,AZ,97.7,3009955,67.1,3009592,71.5,2892561,76.2,2670957,77.8,674165,95,2572956,57.4,2572922,61.1,273618,35.2,2484446,65.4,2299304,67,589365,84.6,1048224,40.7,,,1047763,42.2,1008707,43.9,641074,54.8,357356,60.6,,,,,C,10,10,10,11,11,12,Metro,2,2,2,3,3,4,11,11,11,10,3,3,3,2,4485414,4209295,776319,3798091,3432976,696331,,,,,,,,
04/23/2022,04019,16,Pima County,AZ,97.7,860933,82.2,860538,86.9,818661,90.4,755438,90.8,226661,95,723717,69.1,723494,73.1,78537,49.6,694568,76.7,644957,77.5,201207,94.7,331966,45.9,,,331767,47.8,318782,49.4,213219,60.6,132498,65.9,,,,,D,15,15,15,15,15,16,Metro,3,3,3,3,3,4,15,15,15,15,3,3,3,3,1047279,990261,158289,905833,831972,212554,,,,,,,,
04/23/2022,04011,16,Greenlee County,AZ,97.7,4684,49.3,4684,53.6,4514,58.2,4237,61.1,991,76.4,4190,44.1,4190,47.9,358,19.7,4053,52.3,3832,55.3,940,72.5,1908,45.5,,,1907,47.1,1868,48.7,1210,61.2,654,69.6,,,,,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,11,11,11,11,7,7,7,7,9498,8743,1814,7754,6929,1297,,,,,,,,
04/23/2022,04025,16,Yavapai County,AZ,97.7,133840,56.9,133821,59.3,132131,62.6,127917,64.7,63133,82.6,109905,46.7,109900,48.7,4767,17.1,108571,51.4,105133,53.2,53733,70.3,47995,43.7,,,47987,44.2,47443,45.1,40795,51.1,29829,55.5,,,,,C,9,9,9,10,10,11,Metro,1,1,1,2,2,3,11,11,11,10,3,3,3,2,235099,225558,27934,211088,197624,76438,,,,,,,,
04/23/2022,04017,16,Navajo County,AZ,97.7,102339,92.3,102317,95,95028,95,82770,95,23008,95,86062,77.6,86062,83.2,15908,73.4,80776,87.9,70154,85.8,19925,95,39248,45.6,,,39235,48.6,36345,51.8,23165,60.3,12891,64.7,,,,,D,15,16,16,16,16,16,Non-metro,7,8,8,8,8,8,15,15,16,14,7,7,8,6,110924,103477,21673,91873,81804,20829,,,,,,,,
04/23/2022,04001,16,Apache County,AZ,97.7,88614,95,88595,95,80839,95,69562,95,15215,95,74079,95,74076,95,16198,95,67846,95,57878,95,13184,95,35157,47.5,,,35139,51.8,32124,55.5,18848,65.6,9338,70.8,,,,,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,15,16,16,15,7,8,8,7,71887,67054,14592,59355,52462,11334,,,,,,,,
04/23/2022,04023,16,Santa Cruz County,AZ,97.7,73484,95,73473,95,66581,95,53005,95,11019,95,52931,95,52931,95,11338,95,49622,95,41593,95,9451,95,19933,37.7,,,19919,40.1,18069,43.4,10945,56.9,6013,63.6,,,,,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,14,15,15,14,6,7,7,6,46498,43279,9156,38439,34123,8591,,,,,,,,
04/23/2022,04021,16,Pinal County,AZ,97.7,289080,62.5,289046,66.1,279375,70.5,260147,72.2,85234,88.3,249491,53.9,249483,57,23545,30.6,241869,61.1,225938,62.7,74109,76.7,95516,38.3,,,95485,39.5,92987,41.2,67077,51.6,41491,56,,,,,D,14,14,14,14,14,15,Metro,2,2,2,2,2,3,14,14,15,14,2,2,3,2,462789,437450,77025,396110,360425,96566,,,,,,,,
